ts,open,high,low,close,volume
1767278400000,87846.9,87859.8,87812.7,87852.0,44.949
1767278700000,87852.0,87859.8,87842.6,87850.2,28.501
1767279000000,87850.2,87932.1,87850.2,87917.7,90.633
1767279300000,87917.7,87931.1,87899.9,87915.4,116.177
1767279600000,87915.4,87928.3,87901.4,87913.6,86.85
1767279900000,87913.6,87928.4,87872.0,87872.0,109.387
1767280200000,87872.0,87950.2,87868.8,87950.2,67.893
1767280500000,87950.2,88044.0,87950.1,87984.9,267.79
1767280800000,87984.9,87996.5,87950.0,87950.0,95.125
1767281100000,87950.0,87977.1,87928.2,87973.6,63.265
1767281400000,87973.6,87977.6,87910.7,87910.7,92.78
1767281700000,87910.7,87960.0,87893.5,87934.9,54.206
1767282000000,87934.9,88098.6,87934.9,87971.0,259.166
1767282300000,87971.0,88060.2,87938.9,87956.0,95.988
1767282600000,87956.0,88002.8,87944.6,88001.5,52.858
1767282900000,88001.5,88010.0,87983.8,87992.1,31.992
1767283200000,87992.1,88009.3,87928.0,87928.0,99.292
1767283500000,87928.0,87949.5,87892.2,87909.6,84.515
1767283800000,87909.6,87919.8,87872.4,87899.1,51.933
1767284100000,87899.1,87924.6,87841.9,87862.0,131.018
1767284400000,87862.0,87885.2,87836.3,87868.9,64.829
1767284700000,87868.9,87913.2,87868.8,87913.1,43.069
1767285000000,87913.1,87956.9,87891.1,87931.4,67.608
1767285300000,87931.4,87949.0,87904.6,87905.0,40.204
1767285600000,87905.0,87915.2,87894.0,87894.1,10.69
1767285900000,87894.1,87948.0,87894.0,87930.0,44.884
1767286200000,87930.0,87943.7,87921.9,87939.1,18.16
1767286500000,87939.1,87958.8,87924.8,87958.6,28.533
1767286800000,87958.6,87958.8,87925.1,87958.8,42.535
1767287100000,87958.8,87972.0,87958.7,87962.5,30.386
1767287400000,87962.5,88049.9,87962.5,88013.8,114.941
1767287700000,88013.8,88058.1,87995.6,88034.3,246.649
1767288000000,88034.3,88249.1,88034.3,88160.8,698.447
1767288300000,88160.8,88224.6,88126.8,88224.5,104.001
1767288600000,88224.5,88499.0,88224.5,88321.5,807.303
1767288900000,88321.5,88426.5,88308.8,88404.1,237.466
1767289200000,88404.1,88480.6,88281.0,88316.5,327.618
1767289500000,88316.5,88345.9,88288.7,88295.0,76.242
1767289800000,88295.0,88420.0,88292.6,88350.6,100.793
1767290100000,88350.6,88350.6,88252.1,88294.6,122.48
1767290400000,88294.6,88337.8,88237.1,88246.4,271.008
1767290700000,88246.4,88246.4,88156.4,88232.1,213.48
1767291000000,88232.1,88232.1,88134.8,88134.8,196.798
1767291300000,88134.8,88172.8,88091.1,88168.0,199.4
1767291600000,88168.0,88218.5,88129.0,88129.0,94.403
1767291900000,88129.0,88131.9,88062.3,88062.9,47.931
1767292200000,88062.9,88100.0,88062.9,88099.9,35.984
1767292500000,88099.9,88156.4,88099.9,88122.0,59.452
1767292800000,88122.0,88151.9,88104.7,88151.8,13.95
1767293100000,88151.8,88181.8,88145.9,88155.0,42.555
1767293400000,88155.0,88172.2,88114.4,88114.4,24.517
1767293700000,88114.4,88166.0,88114.4,88166.0,35.915
1767294000000,88166.0,88166.0,88119.7,88133.1,30.657
1767294300000,88133.1,88140.0,88074.8,88086.2,42.784
1767294600000,88086.2,88103.6,88035.3,88085.9,69.209
1767294900000,88085.9,88117.1,88085.9,88102.7,22.935
1767295200000,88102.7,88133.7,88091.5,88120.1,38.902
1767295500000,88120.1,88142.0,88120.0,88133.2,13.178
1767295800000,88133.2,88138.3,88128.0,88130.7,12.133
1767296100000,88130.7,88237.5,88130.7,88237.5,61.068
1767296400000,88237.5,88319.4,88224.0,88291.4,152.042
1767296700000,88291.4,88365.4,88265.2,88365.3,75.187
1767297000000,88365.3,88409.6,88340.0,88359.4,167.051
1767297300000,88359.4,88359.4,88296.0,88356.3,76.755
1767297600000,88356.3,88357.4,88267.0,88290.0,70.311
1767297900000,88290.0,88306.4,88280.0,88291.4,33.514
1767298200000,88291.4,88315.2,88277.0,88305.5,29.646
1767298500000,88305.5,88336.8,88305.3,88336.8,29.577
1767298800000,88336.8,88336.8,88279.2,88298.1,24.869
1767299100000,88298.1,88336.0,88298.1,88336.0,16.858
1767299400000,88336.0,88336.0,88271.0,88293.2,27.601
1767299700000,88293.2,88293.3,88246.9,88249.9,30.965
1767300000000,88249.9,88289.7,88209.1,88214.7,93.798
1767300300000,88214.7,88254.6,88211.7,88247.0,27.767
1767300600000,88247.0,88247.1,88214.8,88231.8,17.614
1767300900000,88231.8,88238.7,88219.7,88225.5,14.876
1767301200000,88225.5,88241.8,88225.5,88236.5,15.584
1767301500000,88236.5,88291.4,88215.7,88291.3,87.269
1767301800000,88291.3,88417.8,88291.3,88351.1,109.771
1767302100000,88351.1,88359.4,88321.4,88337.2,19.811
1767302400000,88337.2,88347.3,88320.8,88344.5,16.793
1767302700000,88344.5,88368.1,88342.9,88346.2,24.859
1767303000000,88346.2,88364.6,88313.3,88321.5,87.156
1767303300000,88321.5,88351.6,88321.5,88325.9,16.114
1767303600000,88325.9,88354.8,88290.5,88290.5,33.011
1767303900000,88290.5,88315.1,88267.2,88315.1,24.634
1767304200000,88315.1,88360.9,88315.0,88354.0,32.748
1767304500000,88354.0,88365.2,88343.3,88363.7,26.546
1767304800000,88363.7,88427.7,88363.7,88427.7,129.273
1767305100000,88427.7,88580.0,88427.6,88500.9,407.392
1767305400000,88500.9,88525.8,88374.5,88483.3,403.667
1767305700000,88483.3,88485.3,88461.6,88461.7,50.569
1767306000000,88461.7,88500.0,88445.0,88492.5,72.501
1767306300000,88492.5,88554.7,88492.5,88500.3,141.831
1767306600000,88500.3,88570.0,88495.4,88506.6,106.791
1767306900000,88506.6,88506.7,88400.3,88453.8,107.073
1767307200000,88453.8,88559.0,88436.1,88559.0,167.791
1767307500000,88559.0,88580.0,88502.4,88580.0,127.673
1767307800000,88580.0,88644.3,88575.4,88628.6,157.864
1767308100000,88628.6,88666.0,88609.5,88614.0,127.819
1767308400000,88614.0,88741.4,88444.0,88469.2,844.498
1767308700000,88469.2,88591.6,88443.9,88580.0,164.996
1767309000000,88580.0,88613.3,88514.8,88543.5,118.876
1767309300000,88543.5,88666.0,88536.5,88650.0,131.009
1767309600000,88650.0,88750.0,88650.0,88727.7,362.973
1767309900000,88727.7,88730.0,88679.8,88693.0,82.165
1767310200000,88693.0,88777.0,88693.0,88734.1,184.027
1767310500000,88734.1,88785.0,88732.2,88759.1,151.506
1767310800000,88759.1,88841.0,88755.0,88840.9,290.378
1767311100000,88840.9,88891.9,88720.0,88744.8,372.79
1767311400000,88744.8,88835.1,88726.6,88807.0,94.448
1767311700000,88807.0,88822.9,88793.6,88810.1,101.565
1767312000000,88810.1,88850.0,88672.1,88681.5,408.973
1767312300000,88681.5,88726.5,88565.4,88584.5,244.567
1767312600000,88584.5,88621.4,88565.0,88604.0,121.933
1767312900000,88604.0,88633.5,88554.1,88573.3,107.948
1767313200000,88573.3,88700.0,88560.0,88661.5,200.391
1767313500000,88661.5,88684.0,88634.5,88678.3,62.946
1767313800000,88678.3,88848.5,88678.3,88790.9,169.523
1767314100000,88790.9,88796.8,88709.6,88709.6,91.93
1767314400000,88709.6,88716.6,88613.7,88671.9,162.933
1767314700000,88671.9,88821.3,88668.6,88811.3,272.111
1767315000000,88811.3,88863.0,88733.4,88757.6,127.948
1767315300000,88757.6,88805.8,88732.5,88805.8,36.388
1767315600000,88805.8,88852.4,88720.8,88742.6,171.105
1767315900000,88742.6,88783.4,88702.3,88723.5,81.371
1767316200000,88723.5,88792.8,88723.2,88731.9,30.019
1767316500000,88731.9,88731.9,88656.7,88691.8,71.04
1767316800000,88691.8,88724.0,88665.8,88678.4,53.491
1767317100000,88678.4,88698.6,88657.0,88658.9,56.125
1767317400000,88658.9,88675.0,88532.6,88572.1,236.091
1767317700000,88572.1,88584.8,88500.0,88554.0,201.81
1767318000000,88554.0,88627.2,88554.0,88608.5,75.28
1767318300000,88608.5,88623.1,88542.7,88601.1,51.524
1767318600000,88601.1,88641.3,88601.0,88607.7,51.631
1767318900000,88607.7,88624.2,88589.7,88612.4,28.492
1767319200000,88612.4,88644.0,88515.5,88557.8,119.418
1767319500000,88557.8,88572.9,88402.2,88451.8,206.86
1767319800000,88451.8,88470.0,88440.5,88460.9,43.962
1767320100000,88460.9,88478.1,88383.0,88470.1,274.435
1767320400000,88470.1,88502.2,88325.9,88389.7,250.462
1767320700000,88389.7,88426.7,88380.6,88395.6,65.613
